,factor,sigma,std
8443,2.6984848484848483,0.1793939393939394,1.0460769543785085
8444,2.6984848484848483,0.18333333333333335,1.0957817707460376
8445,2.6984848484848483,0.18727272727272729,1.1206364787240075
8446,2.6984848484848483,0.19121212121212122,1.1394621913704424
8447,2.6984848484848483,0.19515151515151516,1.1637709496430315
8448,2.6984848484848483,0.1990909090909091,1.2791615153436873
8449,2.6984848484848483,0.20303030303030306,1.1346429607541704
8450,2.6984848484848483,0.206969696969697,1.2952685266597077
8451,2.6984848484848483,0.21090909090909093,1.3075145776305945
8452,2.6984848484848483,0.21484848484848487,1.4020709000616243
8453,2.6984848484848483,0.2187878787878788,1.4388778695869122
8454,2.6984848484848483,0.22272727272727275,1.4561218412252814
8455,2.6984848484848483,0.22666666666666668,1.5647951107445768
8456,2.6984848484848483,0.23060606060606062,1.4677031290356086
8457,2.6984848484848483,0.23454545454545456,1.8054740008721448
8458,2.6984848484848483,0.2384848484848485,1.7027927962931053
8459,2.6984848484848483,0.24242424242424246,1.8474967114548506
8460,2.6984848484848483,0.2463636363636364,1.8490975934363796
8461,2.6984848484848483,0.2503030303030303,1.7130876890016402
8462,2.6984848484848483,0.25424242424242427,1.9866922274576064
8463,2.6984848484848483,0.2581818181818182,1.954979798454432
8464,2.6984848484848483,0.26212121212121214,2.1227669693540454
8465,2.6984848484848483,0.2660606060606061,2.2843212080020705
8466,2.6984848484848483,0.27,2.1514756639703974
8467,2.6984848484848483,0.273939393939394,2.218657501240932
8468,2.6984848484848483,0.2778787878787879,2.4887887075703095
8469,2.6984848484848483,0.28181818181818186,2.7876038771802545
8470,2.6984848484848483,0.28575757575757577,2.4578229142925174
8471,2.6984848484848483,0.28969696969696973,2.614233993360878
8472,2.6984848484848483,0.29363636363636364,2.979404501058155
8473,2.6984848484848483,0.2975757575757576,3.0117790586739286
8474,2.6984848484848483,0.3015151515151515,2.6322690418701904
8475,2.6984848484848483,0.3054545454545455,4.134211912318286
8476,2.6984848484848483,0.30939393939393944,3.648972976053081
8477,2.6984848484848483,0.31333333333333335,3.0421489147509693
8478,2.6984848484848483,0.3172727272727273,3.3878088504645922
8479,2.6984848484848483,0.3212121212121212,3.089246811205857
8480,2.6984848484848483,0.3251515151515152,3.393281298443201
8481,2.6984848484848483,0.3290909090909091,4.087837049734493
8482,2.6984848484848483,0.33303030303030307,3.2732454821854957
8483,2.6984848484848483,0.336969696969697,3.6776430261402515
8484,2.6984848484848483,0.34090909090909094,3.71434521680577
8485,2.6984848484848483,0.34484848484848485,3.7445148743310472
8486,2.6984848484848483,0.3487878787878788,3.2939213013374187
8487,2.6984848484848483,0.3527272727272728,4.96777443128295
8488,2.6984848484848483,0.3566666666666667,3.943876712921019
8489,2.6984848484848483,0.36060606060606065,5.215870178231062
8490,2.6984848484848483,0.36454545454545456,6.024153577884827
8491,2.6984848484848483,0.3684848484848485,4.754966238507092
8492,2.6984848484848483,0.37242424242424244,4.064861882044912
8493,2.6984848484848483,0.3763636363636364,5.3296658956023455
8494,2.6984848484848483,0.3803030303030303,7.417583687314264
8495,2.6984848484848483,0.3842424242424243,5.165865581360109
8496,2.6984848484848483,0.3881818181818182,6.142359241458658
8497,2.6984848484848483,0.39212121212121215,7.023898630518084
8498,2.6984848484848483,0.3960606060606061,6.552592492998932
8499,2.6984848484848483,0.4,8.761475912463979
8500,2.7185858585858584,0.01,0.038266215648873385
8501,2.7185858585858584,0.013939393939393939,0.05393001108735819
8502,2.7185858585858584,0.01787878787878788,0.06820487586450144
8503,2.7185858585858584,0.02181818181818182,0.08444064951517147
8504,2.7185858585858584,0.025757575757575757,0.09957119812894524
8505,2.7185858585858584,0.0296969696969697,0.11722489003824789
8506,2.7185858585858584,0.03363636363636364,0.13179624331120526
8507,2.7185858585858584,0.037575757575757575,0.1484621477727594
8508,2.7185858585858584,0.04151515151515152,0.16620493807029507
8509,2.7185858585858584,0.045454545454545456,0.17882008669483
8510,2.7185858585858584,0.0493939393939394,0.19724932678329377
8511,2.7185858585858584,0.05333333333333334,0.21616335880137022
8512,2.7185858585858584,0.057272727272727274,0.22844204878223381
8513,2.7185858585858584,0.06121212121212122,0.24814472811555757
8514,2.7185858585858584,0.06515151515151515,0.2700525603794657
8515,2.7185858585858584,0.06909090909090909,0.28530810062574286
8516,2.7185858585858584,0.07303030303030303,0.30225772280953656
8517,2.7185858585858584,0.07696969696969697,0.317195449306851
8518,2.7185858585858584,0.0809090909090909,0.34154772826412433
8519,2.7185858585858584,0.08484848484848485,0.3600368526788515
8520,2.7185858585858584,0.08878787878787879,0.3857095518598287
8521,2.7185858585858584,0.09272727272727273,0.4015928106345748
8522,2.7185858585858584,0.09666666666666666,0.42393878212083275
8523,2.7185858585858584,0.1006060606060606,0.433054365437019
8524,2.7185858585858584,0.10454545454545454,0.48800167989037274
8525,2.7185858585858584,0.10848484848484849,0.49930762296131137
8526,2.7185858585858584,0.11242424242424243,0.4977733926719304
8527,2.7185858585858584,0.11636363636363636,0.526122375525786
8528,2.7185858585858584,0.1203030303030303,0.5487786649817525
8529,2.7185858585858584,0.12424242424242424,0.587165594668567
8530,2.7185858585858584,0.1281818181818182,0.610906769408534
8531,2.7185858585858584,0.13212121212121214,0.6394771972766721
8532,2.7185858585858584,0.13606060606060608,0.6532398760469627
8533,2.7185858585858584,0.14,0.6976851941900545
8534,2.7185858585858584,0.14393939393939395,0.7323139482437269
8535,2.7185858585858584,0.1478787878787879,0.7473201751084275
8536,2.7185858585858584,0.15181818181818182,0.7492924025384107
8537,2.7185858585858584,0.15575757575757576,0.8465136185943011
8538,2.7185858585858584,0.15969696969696973,0.8893512107045645
8539,2.7185858585858584,0.16363636363636366,0.8392340648111288
8540,2.7185858585858584,0.1675757575757576,0.9247215346446523
8541,2.7185858585858584,0.17151515151515154,0.915464527636582
8542,2.7185858585858584,0.17545454545454547,1.0575674824667873
8543,2.7185858585858584,0.1793939393939394,1.0162503453441167
8544,2.7185858585858584,0.18333333333333335,1.094716178875982
8545,2.7185858585858584,0.18727272727272729,1.1032837641830762
8546,2.7185858585858584,0.19121212121212122,1.1270464001875349
8547,2.7185858585858584,0.19515151515151516,1.1714152384231986
8548,2.7185858585858584,0.1990909090909091,1.3116864180030023
8549,2.7185858585858584,0.20303030303030306,1.2520397581551712
8550,2.7185858585858584,0.206969696969697,1.4331850967326596
8551,2.7185858585858584,0.21090909090909093,1.37140277718765
8552,2.7185858585858584,0.21484848484848487,1.4623221758429499
8553,2.7185858585858584,0.2187878787878788,1.500157144947519
8554,2.7185858585858584,0.22272727272727275,1.510449117868606
8555,2.7185858585858584,0.22666666666666668,1.5711953944412813
8556,2.7185858585858584,0.23060606060606062,1.6759859708386213
8557,2.7185858585858584,0.23454545454545456,1.5633084703086346
8558,2.7185858585858584,0.2384848484848485,1.8050665823587921
8559,2.7185858585858584,0.24242424242424246,1.9502626208199674
8560,2.7185858585858584,0.2463636363636364,1.919283632808181
8561,2.7185858585858584,0.2503030303030303,2.256044847779358
8562,2.7185858585858584,0.25424242424242427,1.9845164514615645
8563,2.7185858585858584,0.2581818181818182,2.077346805145526
8564,2.7185858585858584,0.26212121212121214,2.1042005972527296
8565,2.7185858585858584,0.2660606060606061,2.0557141461899118
8566,2.7185858585858584,0.27,2.0569340260476174
8567,2.7185858585858584,0.273939393939394,2.7319482047980075
8568,2.7185858585858584,0.2778787878787879,2.3116888925137724
8569,2.7185858585858584,0.28181818181818186,2.5541125346419102
8570,2.7185858585858584,0.28575757575757577,2.6905847812156822
8571,2.7185858585858584,0.28969696969696973,2.684078523184084
8572,2.7185858585858584,0.29363636363636364,3.833887938452732
8573,2.7185858585858584,0.2975757575757576,3.3782476754526973
8574,2.7185858585858584,0.3015151515151515,2.760855513927855
8575,2.7185858585858584,0.3054545454545455,2.828520287906742
8576,2.7185858585858584,0.30939393939393944,3.1178359009441423
8577,2.7185858585858584,0.31333333333333335,2.8419737992527794
8578,2.7185858585858584,0.3172727272727273,2.9295861101292524
8579,2.7185858585858584,0.3212121212121212,3.07005260875587
8580,2.7185858585858584,0.3251515151515152,3.2498179797598157
8581,2.7185858585858584,0.3290909090909091,3.7782692607678485
8582,2.7185858585858584,0.33303030303030307,4.198270492699251
8583,2.7185858585858584,0.336969696969697,3.7826210597437435
8584,2.7185858585858584,0.34090909090909094,3.602888223945465
8585,2.7185858585858584,0.34484848484848485,3.6904520010877575
8586,2.7185858585858584,0.3487878787878788,4.306762539689407
8587,2.7185858585858584,0.3527272727272728,3.9014421226275133
8588,2.7185858585858584,0.3566666666666667,3.3247514083231877
8589,2.7185858585858584,0.36060606060606065,4.828826319716153
8590,2.7185858585858584,0.36454545454545456,4.054670420008186
8591,2.7185858585858584,0.3684848484848485,4.464919002373663
8592,2.7185858585858584,0.37242424242424244,4.589932331832432
8593,2.7185858585858584,0.3763636363636364,4.869837685621148
8594,2.7185858585858584,0.3803030303030303,5.014195265555157
8595,2.7185858585858584,0.3842424242424243,7.018746846452349
8596,2.7185858585858584,0.3881818181818182,5.788090249726789
8597,2.7185858585858584,0.39212121212121215,4.871020743017429
8598,2.7185858585858584,0.3960606060606061,5.418660795623541
8599,2.7185858585858584,0.4,6.302891216502003
8600,2.7386868686868686,0.01,0.039089195887033704
8601,2.7386868686868686,0.013939393939393939,0.05471020401003725
8602,2.7386868686868686,0.01787878787878788,0.06970965446685325
8603,2.7386868686868686,0.02181818181818182,0.08476406510421448
8604,2.7386868686868686,0.025757575757575757,0.10189779289182938
8605,2.7386868686868686,0.0296969696969697,0.11643304897363765
8606,2.7386868686868686,0.03363636363636364,0.13174471760368647
8607,2.7386868686868686,0.037575757575757575,0.14926705671937715
8608,2.7386868686868686,0.04151515151515152,0.1654659932724585
8609,2.7386868686868686,0.045454545454545456,0.1832786059666828
8610,2.7386868686868686,0.0493939393939394,0.20179362781042798
8611,2.7386868686868686,0.05333333333333334,0.21549870354204956
8612,2.7386868686868686,0.057272727272727274,0.23639942528349792
8613,2.7386868686868686,0.06121212121212122,0.25484674157527726
8614,2.7386868686868686,0.06515151515151515,0.2686295197512338
8615,2.7386868686868686,0.06909090909090909,0.29037991078851494
8616,2.7386868686868686,0.07303030303030303,0.3038267957516383
8617,2.7386868686868686,0.07696969696969697,0.3284775175913522
8618,2.7386868686868686,0.0809090909090909,0.3470201234394079
8619,2.7386868686868686,0.08484848484848485,0.3634636114474059
8620,2.7386868686868686,0.08878787878787879,0.3863837671006885
8621,2.7386868686868686,0.09272727272727273,0.4133802807725915
8622,2.7386868686868686,0.09666666666666666,0.4201936504983623
8623,2.7386868686868686,0.1006060606060606,0.44555952460983633
8624,2.7386868686868686,0.10454545454545454,0.48498008247409996
8625,2.7386868686868686,0.10848484848484849,0.49383652563061947
8626,2.7386868686868686,0.11242424242424243,0.5292057241612769
8627,2.7386868686868686,0.11636363636363636,0.5308878565150752
8628,2.7386868686868686,0.1203030303030303,0.5596364240884668
8629,2.7386868686868686,0.12424242424242424,0.6046010880335926
8630,2.7386868686868686,0.1281818181818182,0.6106521070377205
8631,2.7386868686868686,0.13212121212121214,0.6557220317640792
8632,2.7386868686868686,0.13606060606060608,0.6770820784445034
8633,2.7386868686868686,0.14,0.7275320172163093
8634,2.7386868686868686,0.14393939393939395,0.7551245995582517
8635,2.7386868686868686,0.1478787878787879,0.7424621893998588
8636,2.7386868686868686,0.15181818181818182,0.8219925905682871
8637,2.7386868686868686,0.15575757575757576,0.8672301886545097
8638,2.7386868686868686,0.15969696969696973,0.7925635198902339
8639,2.7386868686868686,0.16363636363636366,0.9873097670188933
8640,2.7386868686868686,0.1675757575757576,0.9650883692289617
8641,2.7386868686868686,0.17151515151515154,0.9652037103556675
8642,2.7386868686868686,0.17545454545454547,1.0021170101825614
8643,2.7386868686868686,0.1793939393939394,1.0222004020272983
8644,2.7386868686868686,0.18333333333333335,1.090581636396943
8645,2.7386868686868686,0.18727272727272729,1.1354949341154665
8646,2.7386868686868686,0.19121212121212122,1.247977378561894
8647,2.7386868686868686,0.19515151515151516,1.2218998651634543
8648,2.7386868686868686,0.1990909090909091,1.2115939842367067
8649,2.7386868686868686,0.20303030303030306,1.3123515197257962
8650,2.7386868686868686,0.206969696969697,1.274405174430966
8651,2.7386868686868686,0.21090909090909093,1.3705000710159787
8652,2.7386868686868686,0.21484848484848487,1.4598236075555693
8653,2.7386868686868686,0.2187878787878788,1.511221770380177
8654,2.7386868686868686,0.22272727272727275,1.5213331115575022
8655,2.7386868686868686,0.22666666666666668,1.4538513758865357
8656,2.7386868686868686,0.23060606060606062,1.5848383689849288
8657,2.7386868686868686,0.23454545454545456,1.7259399497064163
8658,2.7386868686868686,0.2384848484848485,1.6524062191112576
8659,2.7386868686868686,0.24242424242424246,1.7226704390977519
8660,2.7386868686868686,0.2463636363636364,2.0113837565708064
8661,2.7386868686868686,0.2503030303030303,2.451941817297467
8662,2.7386868686868686,0.25424242424242427,2.2888547708444613
8663,2.7386868686868686,0.2581818181818182,2.1780321459413674
8664,2.7386868686868686,0.26212121212121214,2.334647828313259
8665,2.7386868686868686,0.2660606060606061,3.1545614111894253
8666,2.7386868686868686,0.27,2.474015364634853
8667,2.7386868686868686,0.273939393939394,2.2633060604730497
8668,2.7386868686868686,0.2778787878787879,2.2752001896769363
8669,2.7386868686868686,0.28181818181818186,2.604155762367476
8670,2.7386868686868686,0.28575757575757577,2.4794091183761
8671,2.7386868686868686,0.28969696969696973,2.7548297849092216
8672,2.7386868686868686,0.29363636363636364,2.8138228152871316
8673,2.7386868686868686,0.2975757575757576,2.673113539816568
8674,2.7386868686868686,0.3015151515151515,2.6578831514265846
8675,2.7386868686868686,0.3054545454545455,2.9672150757200004
8676,2.7386868686868686,0.30939393939393944,3.3047831711610494
8677,2.7386868686868686,0.31333333333333335,3.4980821100415653
8678,2.7386868686868686,0.3172727272727273,3.0003920381403324
8679,2.7386868686868686,0.3212121212121212,3.8950552143741928
8680,2.7386868686868686,0.3251515151515152,3.359870195428741
8681,2.7386868686868686,0.3290909090909091,3.7762102790914702
8682,2.7386868686868686,0.33303030303030307,4.988032258549433
8683,2.7386868686868686,0.336969696969697,5.353896548916472
8684,2.7386868686868686,0.34090909090909094,3.6698863836312903
8685,2.7386868686868686,0.34484848484848485,4.412133832570988
8686,2.7386868686868686,0.3487878787878788,6.9874662363119455
8687,2.7386868686868686,0.3527272727272728,5.951909713429256
8688,2.7386868686868686,0.3566666666666667,5.466735990603642
8689,2.7386868686868686,0.36060606060606065,5.11320654028512
8690,2.7386868686868686,0.36454545454545456,5.567464076024444
8691,2.7386868686868686,0.3684848484848485,5.950314171063274
8692,2.7386868686868686,0.37242424242424244,4.930456645533861
8693,2.7386868686868686,0.3763636363636364,4.525516440365357
8694,2.7386868686868686,0.3803030303030303,6.921167482794566
8695,2.7386868686868686,0.3842424242424243,6.5237514211247625
8696,2.7386868686868686,0.3881818181818182,5.733438569453349
8697,2.7386868686868686,0.39212121212121215,6.759067606338383
8698,2.7386868686868686,0.3960606060606061,5.941250565744565
8699,2.7386868686868686,0.4,6.065192441174285
8700,2.758787878787879,0.01,0.03968669431518883
8701,2.758787878787879,0.013939393939393939,0.05520870428107822
8702,2.758787878787879,0.01787878787878788,0.07027125370483378
8703,2.758787878787879,0.02181818181818182,0.08639409659375381
8704,2.758787878787879,0.025757575757575757,0.10179700585763377
8705,2.758787878787879,0.0296969696969697,0.11787072051180543
8706,2.758787878787879,0.03363636363636364,0.13339989575014538
8707,2.758787878787879,0.037575757575757575,0.14913020772777627
8708,2.758787878787879,0.04151515151515152,0.16734583791996227
8709,2.758787878787879,0.045454545454545456,0.18612366832868749
8710,2.758787878787879,0.0493939393939394,0.20141439393215854
8711,2.758787878787879,0.05333333333333334,0.21683796159086347
8712,2.758787878787879,0.057272727272727274,0.23829879640572416
8713,2.758787878787879,0.06121212121212122,0.2569788646883363
8714,2.758787878787879,0.06515151515151515,0.2713073256621868
8715,2.758787878787879,0.06909090909090909,0.2869392293013213
8716,2.758787878787879,0.07303030303030303,0.3086875510990369
8717,2.758787878787879,0.07696969696969697,0.3316743791027524
8718,2.758787878787879,0.0809090909090909,0.34338705947130505
8719,2.758787878787879,0.08484848484848485,0.36213364654819075
8720,2.758787878787879,0.08878787878787879,0.37921717071940625
8721,2.758787878787879,0.09272727272727273,0.41708711642378216
8722,2.758787878787879,0.09666666666666666,0.43108409826893407
8723,2.758787878787879,0.1006060606060606,0.4459865207108308
8724,2.758787878787879,0.10454545454545454,0.45526193094868256
8725,2.758787878787879,0.10848484848484849,0.5015007110953209
8726,2.758787878787879,0.11242424242424243,0.5356121847295802
8727,2.758787878787879,0.11636363636363636,0.5380245820616788
8728,2.758787878787879,0.1203030303030303,0.598498123763977
8729,2.758787878787879,0.12424242424242424,0.6143137940479737
8730,2.758787878787879,0.1281818181818182,0.6400422011218077
8731,2.758787878787879,0.13212121212121214,0.6261565000807277
8732,2.758787878787879,0.13606060606060608,0.6581776790441052
8733,2.758787878787879,0.14,0.6994431427045537
8734,2.758787878787879,0.14393939393939395,0.7226909348998397
8735,2.758787878787879,0.1478787878787879,0.7390751020257287
8736,2.758787878787879,0.15181818181818182,0.7717627275775232
8737,2.758787878787879,0.15575757575757576,0.8855963639890093
8738,2.758787878787879,0.15969696969696973,0.8977788872647281
8739,2.758787878787879,0.16363636363636366,0.9061931611111743
8740,2.758787878787879,0.1675757575757576,0.953512254288286
8741,2.758787878787879,0.17151515151515154,1.0388696195549698
8742,2.758787878787879,0.17545454545454547,1.0173328966592776
8743,2.758787878787879,0.1793939393939394,1.0524951172898118
8744,2.758787878787879,0.18333333333333335,1.0835695389897086
8745,2.758787878787879,0.18727272727272729,1.1665510547911562
8746,2.758787878787879,0.19121212121212122,1.25185999947286
8747,2.758787878787879,0.19515151515151516,1.2502801621444206
8748,2.758787878787879,0.1990909090909091,1.2433055880642268
8749,2.758787878787879,0.20303030303030306,1.2664939796895978
8750,2.758787878787879,0.206969696969697,1.3149157377367673
8751,2.758787878787879,0.21090909090909093,1.4129578579022373
8752,2.758787878787879,0.21484848484848487,1.3670448556179797
8753,2.758787878787879,0.2187878787878788,1.7336944580001266
8754,2.758787878787879,0.22272727272727275,1.5081408657212814
8755,2.758787878787879,0.22666666666666668,1.607022429470915
8756,2.758787878787879,0.23060606060606062,1.5998220333116266
8757,2.758787878787879,0.23454545454545456,1.7182894499172203
8758,2.758787878787879,0.2384848484848485,1.8843609113791977
8759,2.758787878787879,0.24242424242424246,1.9160662387111376
8760,2.758787878787879,0.2463636363636364,2.3275338498305915
8761,2.758787878787879,0.2503030303030303,1.865767321727766
8762,2.758787878787879,0.25424242424242427,2.0745475436892042
8763,2.758787878787879,0.2581818181818182,2.004419936816471
8764,2.758787878787879,0.26212121212121214,2.344900780765039
8765,2.758787878787879,0.2660606060606061,2.1270959370835834
8766,2.758787878787879,0.27,2.9773471441570405
8767,2.758787878787879,0.273939393939394,2.3793411436535137
8768,2.758787878787879,0.2778787878787879,3.327637872321776
8769,2.758787878787879,0.28181818181818186,2.795201950987899
8770,2.758787878787879,0.28575757575757577,3.0682136925310273
8771,2.758787878787879,0.28969696969696973,2.8488613574484267
8772,2.758787878787879,0.29363636363636364,3.0463278373608107
8773,2.758787878787879,0.2975757575757576,2.808775740613826
8774,2.758787878787879,0.3015151515151515,3.146348748469437
8775,2.758787878787879,0.3054545454545455,3.178012024219757
8776,2.758787878787879,0.30939393939393944,3.624584401888781
8777,2.758787878787879,0.31333333333333335,2.959825203292842
8778,2.758787878787879,0.3172727272727273,3.1430877943819016
8779,2.758787878787879,0.3212121212121212,3.437214343662561
8780,2.758787878787879,0.3251515151515152,4.136361460448035
8781,2.758787878787879,0.3290909090909091,4.28977015962411
8782,2.758787878787879,0.33303030303030307,3.736611005345482
8783,2.758787878787879,0.336969696969697,4.732558062030117
8784,2.758787878787879,0.34090909090909094,3.633495902895137
8785,2.758787878787879,0.34484848484848485,3.882107680920491
8786,2.758787878787879,0.3487878787878788,4.179261010409938
8787,2.758787878787879,0.3527272727272728,4.547134980060954
8788,2.758787878787879,0.3566666666666667,5.264111816504875
8789,2.758787878787879,0.36060606060606065,4.5731719763624215
8790,2.758787878787879,0.36454545454545456,5.507109691842302
8791,2.758787878787879,0.3684848484848485,5.832302795346814
8792,2.758787878787879,0.37242424242424244,5.768636450979099
8793,2.758787878787879,0.3763636363636364,5.219719749473591
8794,2.758787878787879,0.3803030303030303,5.599094307562133
8795,2.758787878787879,0.3842424242424243,7.037064612536549
8796,2.758787878787879,0.3881818181818182,8.453098374794248
8797,2.758787878787879,0.39212121212121215,5.784687949298491
8798,2.758787878787879,0.3960606060606061,6.597585739434982
8799,2.758787878787879,0.4,5.456034831573993
8800,2.778888888888889,0.01,0.03931431581796281
8801,2.778888888888889,0.013939393939393939,0.056129638202722404
8802,2.778888888888889,0.01787878787878788,0.07028267737104639
8803,2.778888888888889,0.02181818181818182,0.08713452391105117
8804,2.778888888888889,0.025757575757575757,0.10280842926810618
8805,2.778888888888889,0.0296969696969697,0.12065675818980802
8806,2.778888888888889,0.03363636363636364,0.1360093440020352
8807,2.778888888888889,0.037575757575757575,0.15251309076234518
8808,2.778888888888889,0.04151515151515152,0.1651279705190893
8809,2.778888888888889,0.045454545454545456,0.18840189497742837
8810,2.778888888888889,0.0493939393939394,0.203182396163891
8811,2.778888888888889,0.05333333333333334,0.22184067187212936
8812,2.778888888888889,0.057272727272727274,0.23853292825848546
8813,2.778888888888889,0.06121212121212122,0.2553898015659585
8814,2.778888888888889,0.06515151515151515,0.2679588528315
8815,2.778888888888889,0.06909090909090909,0.289470720104471
8816,2.778888888888889,0.07303030303030303,0.3080871012432781
8817,2.778888888888889,0.07696969696969697,0.3311862214345362
8818,2.778888888888889,0.0809090909090909,0.3508852465769207
8819,2.778888888888889,0.08484848484848485,0.36716037606419694
8820,2.778888888888889,0.08878787878787879,0.4005623467679542
8821,2.778888888888889,0.09272727272727273,0.4156194771498904
8822,2.778888888888889,0.09666666666666666,0.44327458698034516
8823,2.778888888888889,0.1006060606060606,0.4568369713268017
8824,2.778888888888889,0.10454545454545454,0.492765923679669
8825,2.778888888888889,0.10848484848484849,0.4919702620659783
8826,2.778888888888889,0.11242424242424243,0.5568077667862302
8827,2.778888888888889,0.11636363636363636,0.5244728406863164
8828,2.778888888888889,0.1203030303030303,0.5850234215380529
8829,2.778888888888889,0.12424242424242424,0.6136009662635267
8830,2.778888888888889,0.1281818181818182,0.6608120308049221
8831,2.778888888888889,0.13212121212121214,0.6649195158969866
8832,2.778888888888889,0.13606060606060608,0.6796717586086822
8833,2.778888888888889,0.14,0.7126526065903794
8834,2.778888888888889,0.14393939393939395,0.7560373860666877
8835,2.778888888888889,0.1478787878787879,0.802822797498114
8836,2.778888888888889,0.15181818181818182,0.768164421179014
8837,2.778888888888889,0.15575757575757576,0.8201640787592569
8838,2.778888888888889,0.15969696969696973,0.8428762311063795
8839,2.778888888888889,0.16363636363636366,0.8847926754667973
8840,2.778888888888889,0.1675757575757576,0.9657812491267173
8841,2.778888888888889,0.17151515151515154,1.0748092718894218
8842,2.778888888888889,0.17545454545454547,1.0012215565770053
8843,2.778888888888889,0.1793939393939394,1.0190416992909705
8844,2.778888888888889,0.18333333333333335,1.0882186965508023
8845,2.778888888888889,0.18727272727272729,1.1842858898945898
8846,2.778888888888889,0.19121212121212122,1.1657789433494834
8847,2.778888888888889,0.19515151515151516,1.329705767783529
8848,2.778888888888889,0.1990909090909091,1.2563502266031628
8849,2.778888888888889,0.20303030303030306,1.364251825452311
8850,2.778888888888889,0.206969696969697,1.4723034902852241
8851,2.778888888888889,0.21090909090909093,1.321193501571796
8852,2.778888888888889,0.21484848484848487,1.4055299248843545
8853,2.778888888888889,0.2187878787878788,1.535652762289022
8854,2.778888888888889,0.22272727272727275,1.5159573891078073
8855,2.778888888888889,0.22666666666666668,1.6678194997950064
8856,2.778888888888889,0.23060606060606062,1.8028203297684369
8857,2.778888888888889,0.23454545454545456,1.7657686646005482
8858,2.778888888888889,0.2384848484848485,1.920855929067663
8859,2.778888888888889,0.24242424242424246,1.8965938243343121
8860,2.778888888888889,0.2463636363636364,1.8962754397896926
8861,2.778888888888889,0.2503030303030303,1.9225248889308173
8862,2.778888888888889,0.25424242424242427,2.0407320990680007
8863,2.778888888888889,0.2581818181818182,2.6269563481963876
8864,2.778888888888889,0.26212121212121214,2.0794654913558475
8865,2.778888888888889,0.2660606060606061,2.1117545537200226
8866,2.778888888888889,0.27,2.377816416462427
8867,2.778888888888889,0.273939393939394,2.5829749961223727
8868,2.778888888888889,0.2778787878787879,2.5943126930329874
8869,2.778888888888889,0.28181818181818186,2.9778110783448546
8870,2.778888888888889,0.28575757575757577,2.6561460100918732
8871,2.778888888888889,0.28969696969696973,2.5306881055231343
8872,2.778888888888889,0.29363636363636364,2.7040248065026087
8873,2.778888888888889,0.2975757575757576,2.8343644529471543
8874,2.778888888888889,0.3015151515151515,2.946260624428353
8875,2.778888888888889,0.3054545454545455,3.2602086549522324
8876,2.778888888888889,0.30939393939393944,3.0652642064096844
8877,2.778888888888889,0.31333333333333335,5.507712402029111
8878,2.778888888888889,0.3172727272727273,3.4875683739639403
8879,2.778888888888889,0.3212121212121212,3.692183215477807
8880,2.778888888888889,0.3251515151515152,4.135644527606841
8881,2.778888888888889,0.3290909090909091,3.6597297806971114
8882,2.778888888888889,0.33303030303030307,3.552250202493453
8883,2.778888888888889,0.336969696969697,4.921322386209953
8884,2.778888888888889,0.34090909090909094,4.859891802532634
8885,2.778888888888889,0.34484848484848485,3.952654431854058
8886,2.778888888888889,0.3487878787878788,3.7020094303344693
8887,2.778888888888889,0.3527272727272728,4.614149646484437
8888,2.778888888888889,0.3566666666666667,4.548350286067626
8889,2.778888888888889,0.36060606060606065,4.299517695403487
8890,2.778888888888889,0.36454545454545456,5.423118829394366
8891,2.778888888888889,0.3684848484848485,5.7138301945551815
8892,2.778888888888889,0.37242424242424244,5.369589917930786
8893,2.778888888888889,0.3763636363636364,5.431197105665493
8894,2.778888888888889,0.3803030303030303,6.925652823116554
8895,2.778888888888889,0.3842424242424243,6.821288133432619
8896,2.778888888888889,0.3881818181818182,7.481567166273327
8897,2.778888888888889,0.39212121212121215,6.935738152809373
8898,2.778888888888889,0.3960606060606061,6.739729552247039
8899,2.778888888888889,0.4,5.67207391206951
8900,2.798989898989899,0.01,0.03988165607137938
8901,2.798989898989899,0.013939393939393939,0.05691169247381526
8902,2.798989898989899,0.01787878787878788,0.07151879698847759
8903,2.798989898989899,0.02181818181818182,0.08796141678819143
8904,2.798989898989899,0.025757575757575757,0.10474602057983536
8905,2.798989898989899,0.0296969696969697,0.12147859367426334
8906,2.798989898989899,0.03363636363636364,0.13523296658183662
8907,2.798989898989899,0.037575757575757575,0.15341364409131134
8908,2.798989898989899,0.04151515151515152,0.1707265792863796
8909,2.798989898989899,0.045454545454545456,0.18986932128918307
8910,2.798989898989899,0.0493939393939394,0.20555811624907824
8911,2.798989898989899,0.05333333333333334,0.22217510605294225
8912,2.798989898989899,0.057272727272727274,0.2421087115069403
8913,2.798989898989899,0.06121212121212122,0.26124642844559287
8914,2.798989898989899,0.06515151515151515,0.28109885507462473
8915,2.798989898989899,0.06909090909090909,0.301947482081948
8916,2.798989898989899,0.07303030303030303,0.3144692562275895
8917,2.798989898989899,0.07696969696969697,0.3401410761401373
8918,2.798989898989899,0.0809090909090909,0.36674416847825364
8919,2.798989898989899,0.08484848484848485,0.38788936175007255
8920,2.798989898989899,0.08878787878787879,0.398810443528178
8921,2.798989898989899,0.09272727272727273,0.4298555297405205
8922,2.798989898989899,0.09666666666666666,0.44046527198821617
8923,2.798989898989899,0.1006060606060606,0.47058809490838654
8924,2.798989898989899,0.10454545454545454,0.4904595717256562
